86641	2318	zh-TW	松本清張	魂斷山崖	-	-	-	-	-	-	www.haodoo.net	-	-	-
65158	2183	zh-TW	倪匡	紅粉貓	-	-	-	-	-	-	www.haodoo.net	-	-	-
25847	1638	zh-TW	賈德諾	梅森探案集12．假眼	-	-	-	-	-	-	www.haodoo.net	-	-	-
135866	2891	zh-TW	丹尼斯．勒翰	隔離島	-	-	-	-	-	-	www.haodoo.net	-	-	-
262964	3337	zh-TW	弗．福塞斯	弗．福塞斯中短篇小說選	-	-	-	-	-	-	www.haodoo.net	-	-	-
126093	2416	zh-TW	東野圭吾	當祈禱落幕時	-	-	-	-	-	-	www.haodoo.net	-	-	-
91024	2531	zh-TW	柯南‧道爾	福爾摩斯八．恐怖谷	-	-	-	-	-	-	www.haodoo.net	-	-	-
191773	2741	zh-TW	松本清張	砂之器	-	-	-	-	-	-	www.haodoo.net	-	-	-
110987	2295	zh-TW	東野圭吾	放學後	-	-	-	-	-	-	www.haodoo.net	-	-	-
86185	2405	zh-TW	阿嘉莎．克莉絲蒂	畸屋	-	-	-	-	-	-	www.haodoo.net	-	-	-
68767	2231	zh-TW	莫理士．盧布朗	神探維克多	-	-	-	-	-	-	www.haodoo.net	-	-	-
131634	2706	zh-TW	維多利亞．荷特	金色的陰影	-	-	-	-	-	-	www.haodoo.net	-	-	-
118604	2725	zh-TW	阿嘉莎．克莉絲蒂	鴛鴦神探	-	-	-	-	-	-	www.haodoo.net	-	-	-
58282	1873	zh-TW	東野圭吾	冷酷的代課老師	-	-	-	-	-	-	www.haodoo.net	-	-	-
166383	2964	zh-TW	艾勒里．昆恩	Ｘ之悲劇	-	-	-	-	-	-	www.haodoo.net	-	-	-
171231	2738	zh-TW	倪匡	地底奇人	-	-	-	-	-	-	www.haodoo.net	-	-	-
75680	2081	zh-TW	倪匡	鬼子	-	-	-	-	-	-	www.haodoo.net	-	-	-
113227	2791	zh-TW	阿嘉莎．克莉絲蒂	巴格達風雲	-	-	-	-	-	-	www.haodoo.net	-	-	-
99826	2140	zh-TW	倪匡	第二種人	-	-	-	-	-	-	www.haodoo.net	-	-	-
96908	2166	zh-TW	賈德諾	梅森探案集13．大猩猩殺人案	-	-	-	-	-	-	www.haodoo.net	-	-	-
99336	2448	zh-TW	阿嘉莎．克莉絲蒂	七鐘面	-	-	-	-	-	-	www.haodoo.net	-	-	-
141570	2359	zh-TW	東野圭吾	劫持白銀	-	-	-	-	-	-	www.haodoo.net	-	-	-
163665	2775	zh-TW	維多利亞．荷特	馬背上的惡魔	-	-	-	-	-	-	www.haodoo.net	-	-	-
80035	2376	zh-TW	赤川次郎	小偷必自私	-	-	-	-	-	-	www.haodoo.net	-	-	-
76783	2131	zh-TW	赤川次郎	幽靈同好會	-	-	-	-	-	-	www.haodoo.net	-	-	-
113159	2535	zh-TW	東川篤哉	推理要在晚餐後２	-	-	-	-	-	-	www.haodoo.net	-	-	-
118574	2811	zh-TW	M．M．Kay	魂斷喀什米爾	-	-	-	-	-	-	www.haodoo.net	-	-	-
56461	2197	zh-TW	喬治．西默農	可疑的貴婦人	-	-	-	-	-	-	www.haodoo.net	-	-	-
97318	2251	zh-TW	賈德諾	黃金的秘密	-	-	-	-	-	-	www.haodoo.net	-	-	-
87894	2411	zh-TW	阿嘉莎．克莉絲蒂	白羅的聖誕假期	-	-	-	-	-	-	www.haodoo.net	-	-	-
51371	1866	zh-TW	黃鷹	死亡鳥	-	-	-	-	-	-	www.haodoo.net	-	-	-
82080	1916	zh-TW	倪匡	洞天	-	-	-	-	-	-	www.haodoo.net	-	-	-
60746	2368	zh-TW	喬治．西默農	人命關天	-	-	-	-	-	-	www.haodoo.net	-	-	-
58877	1952	zh-TW	賈德諾	蘇菲亞之謎	-	-	-	-	-	-	www.haodoo.net	-	-	-
45959	1980	zh-TW	赤川次郎	三色貓四捨五入	-	-	-	-	-	-	www.haodoo.net	-	-	-
70022	2108	zh-TW	賈德諾	死亡陷阱	-	-	-	-	-	-	www.haodoo.net	-	-	-
88021	2656	zh-TW	水上勉	大海獠牙	-	-	-	-	-	-	www.haodoo.net	-	-	-
132702	2870	zh-TW	阿嘉莎．克莉絲蒂	白羅十二探案	-	-	-	-	-	-	www.haodoo.net	-	-	-
77800	2073	zh-TW	倪匡	追龍	-	-	-	-	-	-	www.haodoo.net	-	-	-
103385	2397	zh-TW	阿嘉莎．克莉絲蒂	牧師公館謀殺案	-	-	-	-	-	-	www.haodoo.net	-	-	-
95185	2715	zh-TW	　	日本短篇推理精選３	-	-	-	-	-	-	www.haodoo.net	-	-	-
128030	2419	zh-TW	瑪麗．海金斯．克拉克	貓頭鷹的死亡遊戲	-	-	-	-	-	-	www.haodoo.net	-	-	-
219297	2963	zh-TW	維多利亞．荷特	藍廈驚夢	-	-	-	-	-	-	www.haodoo.net	-	-	-
123267	2518	zh-TW	東野圭吾	瀕死之眼	-	-	-	-	-	-	www.haodoo.net	-	-	-
87995	2181	zh-TW	賈德諾	都是勾搭惹的禍	-	-	-	-	-	-	www.haodoo.net	-	-	-
85531	2699	zh-TW	夏樹靜子	第三個女人	-	-	-	-	-	-	www.haodoo.net	-	-	-
82715	2146	zh-TW	東野圭吾	以前，我死去的家	-	-	-	-	-	-	www.haodoo.net	-	-	-
50560	2049	zh-TW	赤川次郎	三色貓愛的花束	-	-	-	-	-	-	www.haodoo.net	-	-	-
103611	2259	zh-TW	松本清張	零的焦點	-	-	-	-	-	-	www.haodoo.net	-	-	-
122307	2864	zh-TW	威爾．拉凡德	深夜的文學課	-	-	-	-	-	-	www.haodoo.net	-	-	-
96188	2626	zh-TW	阿嘉莎．克莉絲蒂	史岱爾莊謀殺案	-	-	-	-	-	-	www.haodoo.net	-	-	-
